成龙在这里面的打斗场面很精彩了，特别是甄子丹和吴亦凡的对打戏份更加是为这个电影成功添上了几分，总得一句我最喜欢这里面的鹿晗，推荐大家观看,甄子丹,0
成龙在这里面的打斗场面很精彩了，特别是甄子丹和吴亦凡的对打戏份更加是为这个电影成功添上了几分，总得一句我最喜欢这里面的鹿晗，推荐大家观看,吴亦凡,0
林依晨的片子一部没看过，演过哪些,林依晨,0
林依晨演电视剧真的很好看 ，但是她不适合演喜剧或小品,林依晨,1
两个主演都喜欢??刘烨，林依晨。一定好看。,刘烨,1
两个主演都喜欢??刘烨，林依晨。一定好看。,林依晨,1
文丽是艾玛？就说看着这么眼熟,文丽,0
文丽是艾玛？就说看着这么眼熟,艾玛,0
这孩子不会是刘烨的吧，哈哈哈,刘烨,0
雷佳音呢？怎么还没出现？,雷佳音,0
林依晨是不是有点乳下垂,林依晨,-1
[有一种女主叫玛丽苏低调开启后宫向的“女扮男装”]怎么让一部玛丽苏后宫向的动漫女主，既苏的彻底又不矫情呢？不惹人反感?人物性格设定很重要啊。 这部剧做到了[坏笑]，听说在日本的动漫排行“你并不讨厌的后宫向女主”中，排名第一的就是小春春[鼓掌],玛丽苏,0
[好看好看]喜欢王阳[得意][得意]，为王阳而来。,王阳,1
[好看好看]喜欢王阳[得意][得意]，为王阳而来。,王阳,1
这段王阳好帅呀,王阳,1
王阳还在怀疑,王阳,0
张兆辉卢惠光,张兆辉,0
张兆辉卢惠光,卢惠光,0
纯子的脸上有个挺大的坑。,纯子,0
我关注到后面的丞丞和朱正廷，太暖了,丞丞,1
我关注到后面的丞丞和朱正廷，太暖了,朱正廷,1
山一重，水一程，雨露洗云烟，凉风涤铅华。时光因相聚而温润，情感因岁月而丰盈。一场花开，等待的是一个会赏花的人；一场重逢，等待的是一个懂他的心。花开淡淡，念意重重，流年风中投下的影。等与不等，心都在那里，来与不来，心依然会提起。  蓦然回首，那目光里的暖，掌心里的爱，是否都会凝成那生命长河里那最殷实的记忆，谱成记忆中最朴实的歌，快乐就这样简单，时光不老，我们不散；时光老去，我们牵念，亲爱的～伟霆，你若安好，便是晴天。,山一重,0
想和时樾一起去海边,时樾,1
爱上时樾[色],时樾,1
时樾哥哥啊啊啊,时樾,0
时樾开心就好,时樾,0
沙溢演技不错,沙溢,1
沙溢演技太可爱了，我以前看武林外传就很喜欢他,沙溢,1
熊雄也太会搞了吧？????????????,熊雄,1
喜欢马丁的点赞,马丁,1
喜欢罗娜的点赞,罗娜,1
喜欢马丁的点赞,马丁,1
不喜欢罗娜的点赞,罗娜,-1
喜欢马丁点赞不用谢啦,马丁,1
我喜欢马丁\\ud83d\\ude01,马丁,1
我喜欢快乐百变马丁，你们主人看百变马丁，狠点赞你吗o,百变马丁,1
喜欢马丁的点赞\\ud83d\\ude09,马丁,1
马丁好聪明\\ud83d\\ude0a,马丁,1
如果女主换成赵丽颖/迪丽热巴/……收播率会提高很多吧[再见],赵丽颖,0
如果女主换成赵丽颖/迪丽热巴/……收播率会提高很多吧[再见],迪丽热巴,0
怪不得屈原梦见了，果然有来头,屈原,0
这部剧就是被张馨予给毁了。演技真心一般,张馨予,-1
莫愁的心上人没伦邓好看[尴尬][尴尬],莫愁,0
莫愁的心上人没伦邓好看[尴尬][尴尬],伦邓,1
莫愁你走了，你爹这么哪,莫愁,0
你喜欢莫愁你吧他带走吧，??????????????????????,莫愁,1
这部片子典型的杜琪峰的风格，以静制动。其实仔细观察就会发现同样是枪战片杜琪峰的电影从剪辑到镜头的处理和吴宇森有很大的不同。,吴宇森,0
这部片子典型的杜琪峰的风格，以静制动。其实仔细观察就会发现同样是枪战片杜琪峰的电影从剪辑到镜头的处理和吴宇森有很大的不同。,杜琪峰,1
这部片子典型的杜琪峰的风格，以静制动。其实仔细观察就会发现同样是枪战片杜琪峰的电影从剪辑到镜头的处理和吴宇森有很大的不同。,杜琪峰,1
吴镇宇，真帅,吴镇宇,1
秋水爽了一下    变坚强了,秋水,1
很能理解溪溪的歇斯底里，毕竟谁能接受捉奸在床的丈夫？？一闭上眼都是那些画面吧,溪溪,1
温小雅这个设定真的有毒吧，要是真那么单纯当初又怎么想得到在傥爷溪溪还有他爸妈三方挑拨离间步步为营[微笑]还说什么你们肯定以为我是有心机又轻贱自己的女孩，可是我不是。妈爷子唉，薛甄珠女士劝你善良,温小雅,1
温小雅这个设定真的有毒吧，要是真那么单纯当初又怎么想得到在傥爷溪溪还有他爸妈三方挑拨离间步步为营[微笑]还说什么你们肯定以为我是有心机又轻贱自己的女孩，可是我不是。妈爷子唉，薛甄珠女士劝你善良,温小雅,1
傥爷的母亲也是有点…儿子出轨 不说不骂 反而夸赞“小三”是个好女孩 这操作我有点不懂 颇有点上梁不正下梁歪的味道,傥爷的母亲,-1
妈妈情绪突然转变 虽然控制不住之前的暴脾气 但是突然又收住了变成了感动 老戏骨演技就是棒,老戏骨,1
刘躺和溪溪即使没有小三也不会幸福，不是沟通不好，是性格完全不合,刘躺,0
刘躺和溪溪即使没有小三也不会幸福，不是沟通不好，是性格完全不合,溪溪,0
说小雅破坏家庭的，我觉得是没有真正爱过一个人的。爱一个人是会奋不顾身的只想和那个人在一起。小雅有错，但是她的错不是破坏别人家庭，而是耍心机欺骗信任她的人。如果她不骗刘傥说溪溪没有看过钱哥，没有骗溪溪说刘傥在乎机票钱，那我真的支持小雅。因为爱本来就不是占有，如果有一个人比我更爱我老公，那我一定会想要比她更好，而不是每天担惊受怕自己老公喜欢上别人。如果没有小雅，溪溪会认识到自己错误吗？会发现刘傥的好吗？不要等到快失去的时候才懂得珍惜，每个人都会被爱，你不爱就有别的人爱，希望通过这次溪溪和刘傥都能改变互相包容，多一些沟通与真诚才不会轻易相信别人的谗言。小雅虽然很坏，但她的目的只是希望刘傥能过的好，并不是为了自己能得到什么。,小雅,1
说小雅破坏家庭的，我觉得是没有真正爱过一个人的。爱一个人是会奋不顾身的只想和那个人在一起。小雅有错，但是她的错不是破坏别人家庭，而是耍心机欺骗信任她的人。如果她不骗刘傥说溪溪没有看过钱哥，没有骗溪溪说刘傥在乎机票钱，那我真的支持小雅。因为爱本来就不是占有，如果有一个人比我更爱我老公，那我一定会想要比她更好，而不是每天担惊受怕自己老公喜欢上别人。如果没有小雅，溪溪会认识到自己错误吗？会发现刘傥的好吗？不要等到快失去的时候才懂得珍惜，每个人都会被爱，你不爱就有别的人爱，希望通过这次溪溪和刘傥都能改变互相包容，多一些沟通与真诚才不会轻易相信别人的谗言。小雅虽然很坏，但她的目的只是希望刘傥能过的好，并不是为了自己能得到什么。,刘傥,0
说小雅破坏家庭的，我觉得是没有真正爱过一个人的。爱一个人是会奋不顾身的只想和那个人在一起。小雅有错，但是她的错不是破坏别人家庭，而是耍心机欺骗信任她的人。如果她不骗刘傥说溪溪没有看过钱哥，没有骗溪溪说刘傥在乎机票钱，那我真的支持小雅。因为爱本来就不是占有，如果有一个人比我更爱我老公，那我一定会想要比她更好，而不是每天担惊受怕自己老公喜欢上别人。如果没有小雅，溪溪会认识到自己错误吗？会发现刘傥的好吗？不要等到快失去的时候才懂得珍惜，每个人都会被爱，你不爱就有别的人爱，希望通过这次溪溪和刘傥都能改变互相包容，多一些沟通与真诚才不会轻易相信别人的谗言。小雅虽然很坏，但她的目的只是希望刘傥能过的好，并不是为了自己能得到什么。,溪溪,0
刘傥他爸和刘傥长得还挺像呢 特别是说话的时候的嘴巴,刘傥他爸,0
刘傥他爸和刘傥长得还挺像呢 特别是说话的时候的嘴巴,刘傥,0
刘傥的妈妈喜欢的只有孙子，根本不在乎阮溪溪吃的下吃不下他们把阮溪溪当成奶牛和生孩子的工具了，是个孙女他妈妈不一定会这样呢,刘傥的妈妈,-1
刘傥的妈妈喜欢的只有孙子，根本不在乎阮溪溪吃的下吃不下他们把阮溪溪当成奶牛和生孩子的工具了，是个孙女他妈妈不一定会这样呢,阮溪溪,0
刘倘他妈有毛病吧，总是把刘倘当个孩子，还让他温小雅留下，溪溪没有错，如果你们真心把溪溪当一家人，少惯着点你儿子，别那么把儿子当宝把儿媳当草，也不会成现在这样,刘倘他妈,-1
刘倘他妈有毛病吧，总是把刘倘当个孩子，还让他温小雅留下，溪溪没有错，如果你们真心把溪溪当一家人，少惯着点你儿子，别那么把儿子当宝把儿媳当草，也不会成现在这样,温小雅,0
刘倘他妈有毛病吧，总是把刘倘当个孩子，还让他温小雅留下，溪溪没有错，如果你们真心把溪溪当一家人，少惯着点你儿子，别那么把儿子当宝把儿媳当草，也不会成现在这样,刘倘,-1
刘傥就像他自己骂自己的是混蛋王八蛋，没一点担当的小崽子,刘傥,-1
小雅这招扮猪吃老虎真的厉害了 嘴上说着知道错了背地里又偷偷给溪溪发公众和傥爷的聊天记录什么的 这样的人才最可怕阿哎,小雅,1
小雅这招扮猪吃老虎真的厉害了 嘴上说着知道错了背地里又偷偷给溪溪发公众和傥爷的聊天记录什么的 这样的人才最可怕阿哎,溪溪,0
小雅这招扮猪吃老虎真的厉害了 嘴上说着知道错了背地里又偷偷给溪溪发公众和傥爷的聊天记录什么的 这样的人才最可怕阿哎,傥爷,1
刘倘的爸妈也真是够了！儿子出轨对不起儿媳妇到头来说的也只是觉得他儿子给他丢脸面而已,刘倘的爸妈,-1
曼达这么快就放手了我也是没想到，之前看到她在医院看到心唯那娜那个表情我还以为她又要做什么妖，还好还好。不过前任走了婆婆怕是马上要到达战场了??,曼达,0
曼达这么快就放手了我也是没想到，之前看到她在医院看到心唯那娜那个表情我还以为她又要做什么妖，还好还好。不过前任走了婆婆怕是马上要到达战场了??,那娜,0
溪溪就应该跟刘傥离婚，让他净身出户，再说和这么一个个奇葩婆婆住在一起，早晚都会疯掉的。溪溪就应该永远不要让刘傥一家人见孩子,刘傥,-1
溪溪就应该跟刘傥离婚，让他净身出户，再说和这么一个个奇葩婆婆住在一起，早晚都会疯掉的。溪溪就应该永远不要让刘傥一家人见孩子,溪溪,1
溪溪就应该跟刘傥离婚，让他净身出户，再说和这么一个个奇葩婆婆住在一起，早晚都会疯掉的。溪溪就应该永远不要让刘傥一家人见孩子,婆婆,-1
如果刘傥和溪溪没问题，第三者也介入不了，本身就是问题多。小雅出现应该是让他们成长。,刘傥,-1
如果刘傥和溪溪没问题，第三者也介入不了，本身就是问题多。小雅出现应该是让他们成长。,溪溪,-1
如果刘傥和溪溪没问题，第三者也介入不了，本身就是问题多。小雅出现应该是让他们成长。,小雅,1
电视剧月嫂先生，这部电视剧。沈月嫂先生跟那娜往往不可能变成有可能，其实在我心里是不看好再说他们一对按照现实生活，毕竟她跟欧洲回来那个女友才是真正的一对，这才是现实的生活。,沈月,0
电视剧月嫂先生，这部电视剧。沈月嫂先生跟那娜往往不可能变成有可能，其实在我心里是不看好再说他们一对按照现实生活，毕竟她跟欧洲回来那个女友才是真正的一对，这才是现实的生活。,那娜,0
刘傥等溪溪来了还没醒呢，坐起来吓一跳，说明刘傥对昨晚的事一概不知。,刘傥,0
刘傥等溪溪来了还没醒呢，坐起来吓一跳，说明刘傥对昨晚的事一概不知。,溪溪,0
溪溪不是一般的强势她总觉得婆婆和媳妇是天敌但是她就不会好好的.小雅太冲动.刘傥特懦弱.这个剧很悲催,溪溪,0
溪溪不是一般的强势她总觉得婆婆和媳妇是天敌但是她就不会好好的.小雅太冲动.刘傥特懦弱.这个剧很悲催,小雅,-1
溪溪不是一般的强势她总觉得婆婆和媳妇是天敌但是她就不会好好的.小雅太冲动.刘傥特懦弱.这个剧很悲催,刘傥,-1
温小雅很蠢，典型地蠢女人，为了一个渣男就算了，不着调的男人，毫无人格魅力把自己的灵魂和肉体付出，厉害，全身而退，看来，第三者的情商高，对阮希希这样的低情商是致命打击。对温小雅而言，这就是一次攻坚战，她赢了，全身而退，毫发无伤，我的天？这还不够警示的吗？别敷衍婚姻，也别玩琼瑶那一套，不着调，就是这个下场,温小雅,-1
温小雅很蠢，典型地蠢女人，为了一个渣男就算了，不着调的男人，毫无人格魅力把自己的灵魂和肉体付出，厉害，全身而退，看来，第三者的情商高，对阮希希这样的低情商是致命打击。对温小雅而言，这就是一次攻坚战，她赢了，全身而退，毫发无伤，我的天？这还不够警示的吗？别敷衍婚姻，也别玩琼瑶那一套，不着调，就是这个下场,阮希希,-1
我总觉得刘傥他妈会接受小雅的，毕竟以前就得到了好感，现在还“真情表白”，她妈肯定会破坏刘傥和溪溪之间的婚姻,溪溪,0
我总觉得刘傥他妈会接受小雅的，毕竟以前就得到了好感，现在还“真情表白”，她妈肯定会破坏刘傥和溪溪之间的婚姻,刘傥他妈,0
我总觉得刘傥他妈会接受小雅的，毕竟以前就得到了好感，现在还“真情表白”，她妈肯定会破坏刘傥和溪溪之间的婚姻,小雅,0
我总觉得刘傥他妈会接受小雅的，毕竟以前就得到了好感，现在还“真情表白”，她妈肯定会破坏刘傥和溪溪之间的婚姻,刘傥,0
吴奇隆的原音有点别扭，有点让人出戏，但是他学丈母娘的那一段还有点可爱，哈哈,吴奇隆,1
说实话，我不是很讨厌小雅，虽然她是个第三者，溪溪这脾气是该改改，婚姻真的不是游戏，不该任由自己的性子，爱一个男人，就该试着去接受他家人，我老公也是总想着他爸妈，我能理解，大人把孩子养那么大，不容易，不该因为娶了你就要他不听他爸妈的，同样，如果你老公结婚后也要你不听你爸妈的，你心里会不会反抗，虽然刘倘的妈妈只想着她孙子，但是母乳喂养真的对孩子好，而且她家人也一直让步，还不好么？试问现实中有哪个公婆会对儿媳一直这样让步的，有时让一步也好，小雅只是因为一直被爸妈关在笼子里，社会经验太少，所以才一直固执的喜欢刘倘，但她完全忘了他结婚了，而且不爱自己，,溪溪,-1
溪溪只能说活该，刘棠为什么喝酒，为什么醉的一塌糊涂，你对老的态度好吗？尽过母亲责任吗？也不能全怪刘棠，刘棠也有错，但是一个人的愁，愁的只有他自己知道，溪溪你太强势了。,刘棠,0
溪溪只能说活该，刘棠为什么喝酒，为什么醉的一塌糊涂，你对老的态度好吗？尽过母亲责任吗？也不能全怪刘棠，刘棠也有错，但是一个人的愁，愁的只有他自己知道，溪溪你太强势了。,溪溪,-1
[那娜爸妈超级可爱]这对老夫妻太可爱太搞笑了8！??老两口吵吵闹闹真的太可爱了！[呲牙][呲牙]仿佛看到了我爸妈哈哈哈哈哈哈,那娜爸妈,1
遇上刘傥一家真是倒霉   有这样的婆婆真是没sei了,刘傥一家,-1
曼达块头好大啊,曼达,-1
阮溪溪拍戏在自己丈夫面前跟别的男人接吻，是个男人都接受不了。这样的伴侶不要也吧，除非这个男人心里变态。,阮溪溪,-1
刘傥父子长得太像了！都是厚嘴唇,刘傥,0
小雅心机够深的,小雅,-1
喜欢温小雅的给个爱心 为了爱情不顾一切的付出 值得表扬 这是电视剧 不要喷我 我是觉得演得好 现实生活肯定不支持她的做法的,温小雅,1
许娣老师演的太好了,许娣,1
温小雅贱死了，我的天哪，虽然阮溪溪作了点，但是这婚外情确实气人,温小雅,-1
温小雅贱死了，我的天哪，虽然阮溪溪作了点，但是这婚外情确实气人,阮溪溪,0
阮溪溪衣服都好看,阮溪溪,1
温小雅做小三也能做的这么理直气壮,温小雅,-1
刘傥和他爸长得还挺像,刘傥,0
刘傥这种没脑子没担当的男人，居然有温小雅喜欢。,刘傥,-1
刘傥这种没脑子没担当的男人，居然有温小雅喜欢。,温小雅,0
真想打死小雅,小雅,-1
吴奇隆演的超好，这一家人好恩爱,吴奇隆,1
刘傥的妈妈可真是让人无语了,刘傥的妈妈,-1
刘傥在女人眼里是最完美的男人全圍着他转,刘傥,1
刘傥他妈就是个煞比比,刘傥他妈,-1
这个小雅真想抽她俩个大嘴巴,小雅,-1
刘傥新是个没责任的渣男,刘傥,-1
刘傥的婚姻真像一场闹剧,刘傥,0
温小雅是故意的,温小雅,0
自以为是的小雅 人家幸不幸福跟你有什么关系，当了小三还理直气壮 明明就是在为自己找借口,小雅,-1
希望每一个公婆都能反思刘傥家的做法,刘傥,0
不过阮溪溪也是作,阮溪溪,-1
我很想你心喜欢爱你很歌吴奇隆啊,吴奇隆,1
小雅很漂亮，导演应该给她一个好角色,小雅,1
一个月以后小雅怀孕了,小雅,0
真心觉得这个阮溪溪活该,阮溪溪,-1
阮溪溪也是自作自受，怪不得别人趁虚而入,阮溪溪,-1
挺不喜欢里面的阮溪溪,阮溪溪,-1
小雅这是以退为进，好聪明的女孩,小雅,1
说小雅好的要么是男的，要么就是小三,小雅,-1
我感觉娜娜那个孩子应该跟心唯性。又不是他儿子。女方不行。,娜娜,0
同样是女人我一点也不同情阮溪溪，自作自受，早就该离了,阮溪溪,0
这个温小雅，真想抽她一大嘴巴,温小雅,0
就知道小雅不简单！！没有那个年轻女孩会做什么保姆,小雅,-1
我想知道温小雅最后什么结局？长的不好看，以后也不会红，可能导演觉得她最适合演这个角色，演技一般都是来源生活的，有点明白了,温小雅,0
小雅长的像王珞丹有没有？,小雅,0
小雅真狗哎，刘堂还不会解释本来就是自己的错,小雅,-1
小雅真狗哎，刘堂还不会解释本来就是自己的错,刘堂,0
看看刘傥这一家子男的没一点男子汉气概，女的两面三道，溪溪怎么进了这么一家子门,刘傥,-1
看看刘傥这一家子男的没一点男子汉气概，女的两面三道，溪溪怎么进了这么一家子门,溪溪,0
怎么曼达在电视剧里面喜欢的人怎么的不在一起了，不是这个电视剧,曼达,0
有没有人感觉刘傥好无辜啊！有一种放鹰的被鹰啄的感觉啊。,没有,0
有没有人感觉刘傥好无辜啊！有一种放鹰的被鹰啄的感觉啊。,刘傥,-1
为什么都没有人揍温小雅？还不停的说对不起她,温小雅,-1
那娜爸妈真的太逗了，好有意思。这种婚姻生活才是最幸福的吧,那娜爸妈,1
现实中有小雅这样的早该死了，刘淌家妈也早该死了，谁碰见这样的婆婆都会被气死,小雅,-1
现实中有小雅这样的早该死了，刘淌家妈也早该死了，谁碰见这样的婆婆都会被气死,刘淌家妈,-1
一上来就开始吵架，吴奇隆的声音没有用配音,吴奇隆,0
有这样的妈刘傥这样不足为奇了……有这样公婆迟早也得离,刘傥,-1
刘傥他俩是不是真的是爷俩啊！太像了,刘傥,0
小雅这招以退为进把握的可真到位，其他的就没什么好点评的了！剧情表述的世界我不在，没权力评论,小雅,1
傥爷真的 妈宝男本男了 家庭教育对感情观的建设有很大的影响 母亲的溺爱和一味觉得他还是孩子 造就了今天的局面,傥爷,0
看吧，刘倘他妈以后弄不过小雅。他们一家都不是小雅的对手。以后有了比较就会觉得嘻嘻的好了,小雅,0
看吧，刘倘他妈以后弄不过小雅。他们一家都不是小雅的对手。以后有了比较就会觉得嘻嘻的好了,刘倘,0
看吧，刘倘他妈以后弄不过小雅。他们一家都不是小雅的对手。以后有了比较就会觉得嘻嘻的好了,小雅,0
不要说阮溪溪是一个女人都受不了眼见的这一切，,阮溪溪,0
温小雅真的是心机女，自己惹出一摊子事儿又威胁人家要走，为了让人家挽留她,温小雅,-1
其实刘傥真不是个男人，从头到尾都没主见，除了会吼还是吼,刘傥,-1
刘傥现在这样只能怪他爸他妈！孩子所有的一切都是父母所造成的！,刘傥爸妈,-1
这个温小雅就是千变万化真她妈坏，睡人家老公还理智气壮,温小雅,-1
这个刘淌怎么这么渣，导演真混蛋,刘淌,-1
有这样的妈，刘傥长歪了很正常,刘傥,-1
刘傥的母亲，我也是醉了，真是慈母多败儿,刘傥的母亲,-1
小雅真的是个超级心机女啊！一直都在玩心理战术！,小雅,-1
这刘是面相原因还是因为之前落十一的角色，这里虽然渣  但也没像曼达的人设那样不讨喜,曼达,0
这刘是面相原因还是因为之前落十一的角色，这里虽然渣  但也没像曼达的人设那样不讨喜,落十一,0
小雅狐狸精一个，打死,小雅,-1
只有我觉得阮溪溪出去工作没错吗?他是个人不是奶牛不是生孩子的机器，为什么就因为有了孩子就放弃工作，到后来问男的要钱男的又只会说你就知道花钱，不矛盾吗?,阮溪溪,0
真的是佩服刘傥他妈！有这样的婆婆确实会发神经！,刘傥他妈,-1
觉得曼达还没有那么坏，比那小保姆好太多,曼达,1
从来都不喜欢温小雅，就是感觉不喜欢，无其他,温小雅,-1
[娜娜生的男孩女孩啊]娜娜生的男孩女孩啊[微笑],娜娜,0
妈妈真是老戏骨啊，我觉得她已成为了这部戏的主角！,老戏骨,0
这个刘唐就不是个男人，父母欺负老婆时不知道维护，出轨了还理直气壮不知道愧疚对这个小雅还那个贱劲，真气人呢[发呆],刘唐,-1
这个刘唐就不是个男人，父母欺负老婆时不知道维护，出轨了还理直气壮不知道愧疚对这个小雅还那个贱劲，真气人呢[发呆],小雅,-1
如果和小雅结婚生子，小雅也要上班，也得生气，两个孩子心不在一起，小雅有心机能致死他一家人,小雅,-1
温小雅破坏别人家庭还说得那么理直气壮，真无耻,温小雅,-1
说希希不好肯定都是男的,希希,1
男方的家庭真是让人一言难尽，爸爸只知道一味地推卸责任，母亲又不会让孩子独立，怪不得刘傥的性格会变成这样...,刘傥,-1
慈母多败儿，有这样的妈，也就难怪刘傥是妈宝男了！,刘傥,-1
小雅 这样是在现实 早就被打死了,小雅,-1
小雅什么时候去死。,小雅,-1
突然好累刘傥和他爹挺像的。眼神儿,刘傥,0
刘傥和他爸说话的样子怎么这么像呢[呲牙],刘傥,0
不管怎么说就是小雅贱,小雅,-1
小雅是你的原型吗？,小雅,0
温小雅这三观真的很有问题了，为什么这么自私，可以为了爱而不顾别人的生活一切呢！,温小雅,-1
这叫小雅脑袋有坑吧，这脑构造真奇葩。,小雅,-1
阮溪溪演技真的很棒啊！大爱！,阮溪溪,1
"刘唐这个妈也是够了,要不是她妈不会这样,服了,遇到这种婆婆不离婚才怪",刘唐,-1
小雅的声音有点像王珞丹，有没有？,小雅,0
小雅的声音有点像王珞丹，有没有？,王珞丹,0
小雅的声音有点像王珞丹，有没有？,没有,0
温小雅心机太重了，不喜欢她。,温小雅,-1
真想说一句：刘傥他们一家都不是人。,刘傥,0
刘傥跟他爹还真有点像啊[疑问],刘傥,0
感觉这个小雅是不是精神病？还是心理有问题？感觉特别偏执呢？,小雅,-1
小雅，我想问你，你的第一次确定是给了刘倘了吗？,小雅,0
小雅，我想问你，你的第一次确定是给了刘倘了吗？,刘倘,0
小雅知道晚上没做任何事，人家有老婆有孩子，你来捣什么乱？,小雅,-1
这个刘傥很吵.狗血！没大脑的,刘傥,-1
喜欢小冉喜欢她们一家人[色],小冉,1
刘傥跟他爸长的真像！！,刘傥,0
看不得弹幕，一直盯着看，我的大宝早产的，那娜感受我深有体会[流泪],大宝,1
看不得弹幕，一直盯着看，我的大宝早产的，那娜感受我深有体会[流泪],那娜,1
阮溪溪太作了，,阮溪溪,-1
刘傥家这种家庭，离了也好。,刘傥,0
温小雅的书不知道念到哪里去了，怎么会是这样子的逻辑思维，悲哀??,温小雅,-1
慈母多败儿啊，刘倘妈妈真是……,刘倘妈妈,-1
阮溪溪退上有纹身[色],阮溪溪,0
曼达好像每次一被怼就会说自己是心理医生，还说要帮别人治疗，把自己的职业当成骂人的武器了，我有点搞siao[呲牙],曼达,0
温小雅太贱了,温小雅,-1
温小雅真不是个东西。装清纯 装无辜   破坏别人的家庭。。。这种人不配得到幸福    刘傥也真不是个男人  一点担当都没有,温小雅,-1
温小雅真不是个东西。装清纯 装无辜   破坏别人的家庭。。。这种人不配得到幸福    刘傥也真不是个男人  一点担当都没有,刘傥,-1
我不能看了，在看要摔手机了，我想进去打她，臭小雅,小雅,-1
怎么感觉这部戏，李小冉演的那么假呢，真的,李小冉,-1
倘哥的老子是个好爸爸??,倘哥的老子,1
小雅真贱，没人搞她吗[敲打]非要搞有妇之夫,小雅,-1
我看到刘傥这个人我就快进，更别说他妈了。??,刘傥,-1
离吧离吧  赶紧和这小雅结婚  别再祸害西西了,小雅,-1
离吧离吧  赶紧和这小雅结婚  别再祸害西西了,西西,0
我可能再也不会喜欢温小雅了！！今后都不会了 ！,温小雅,-1
告吧，自己送上门，刘傥在家，让刘傥负责？,刘傥,0
我感觉小雅还是真不错的   ,小雅,1
对不起她  就对的起溪溪吗  找这样的婆婆和妈宝男  够够的了,溪溪,0
小雅，我支持你，做的对,小雅,1
33集，7分33秒，我貌似看到阮溪溪右腿上有纹身，看到阮溪溪这样我想到了一句话 不做就不会死,阮溪溪,-1
小雅说的也对[偷笑],小雅,1
就喜欢看陈俊生的丈母娘[微笑][微笑],陈俊生的丈母娘,1
吴奇隆真乖呀??,吴奇隆,1
吴奇隆感觉就一副干脸表情。[流汗][冷汗],吴奇隆,-1
温小雅这个角色，一句话，人 贱则无敌，,温小雅,-1
老戏骨就是老戏骨   刘淌他爸妈 还有小雅一看就是小演员  演的一点都不好,老戏骨,1
老戏骨就是老戏骨   刘淌他爸妈 还有小雅一看就是小演员  演的一点都不好,刘淌他爸妈,-1
老戏骨就是老戏骨   刘淌他爸妈 还有小雅一看就是小演员  演的一点都不好,小雅,-1
让我戴个面具 进去打死小雅 好嘛？ 导演 ok？,小雅,-1
刘傥这个车是什么车     求告知,刘傥,0
温小雅的鼻子真难看，鹰勾鼻，好去整整了……,温小雅,-1
小雅，好自私呀,小雅,-1
溪溪好可怜！！温小雅真不是东西！！,溪溪,1
溪溪好可怜！！温小雅真不是东西！！,温小雅,-1
这个小雅还理直气壮的   看着就来气  l,小雅,-1
[。。。。。。。。]我觉得小雅比溪溪更适合做老婆。,小雅,1
小雅确实心机欺骗别人对她的信任，但是如果没有她。溪溪和刘傥这样的家庭维持下去真的有意思吗？小三确实是个很难听的词，但是没有这个小三，我也希望溪溪她们离婚，天天吵架的家庭真的没必要在一起。小雅的出现反而能让他们之间更懂得一些道理，多沟通信任才不会轻易听信别人口中的伴侣,小雅,0
小雅确实心机欺骗别人对她的信任，但是如果没有她。溪溪和刘傥这样的家庭维持下去真的有意思吗？小三确实是个很难听的词，但是没有这个小三，我也希望溪溪她们离婚，天天吵架的家庭真的没必要在一起。小雅的出现反而能让他们之间更懂得一些道理，多沟通信任才不会轻易听信别人口中的伴侣,刘傥,0
小雅确实心机欺骗别人对她的信任，但是如果没有她。溪溪和刘傥这样的家庭维持下去真的有意思吗？小三确实是个很难听的词，但是没有这个小三，我也希望溪溪她们离婚，天天吵架的家庭真的没必要在一起。小雅的出现反而能让他们之间更懂得一些道理，多沟通信任才不会轻易听信别人口中的伴侣,小雅,0
小雅确实心机欺骗别人对她的信任，但是如果没有她。溪溪和刘傥这样的家庭维持下去真的有意思吗？小三确实是个很难听的词，但是没有这个小三，我也希望溪溪她们离婚，天天吵架的家庭真的没必要在一起。小雅的出现反而能让他们之间更懂得一些道理，多沟通信任才不会轻易听信别人口中的伴侣,溪溪,0
是呀 感情中真的最重要的就是互相信任了 啥事都要纠结疑心 日子真的没法过 沈心唯和那娜真的有在成长,沈心唯,1
是呀 感情中真的最重要的就是互相信任了 啥事都要纠结疑心 日子真的没法过 沈心唯和那娜真的有在成长,那娜,1
小雅真是臭不要face,小雅,-1
溪溪就是作死了，她拼命不想喂奶不吃把妈妈辛苦做出来的东西倒了，人家娜娜拼命想喂奶拼命吃，不然也不会和刘倘家人关系闹那么僵，小雅也钻不了空呀！,溪溪,-1
溪溪就是作死了，她拼命不想喂奶不吃把妈妈辛苦做出来的东西倒了，人家娜娜拼命想喂奶拼命吃，不然也不会和刘倘家人关系闹那么僵，小雅也钻不了空呀！,刘倘家人,0
溪溪就是作死了，她拼命不想喂奶不吃把妈妈辛苦做出来的东西倒了，人家娜娜拼命想喂奶拼命吃，不然也不会和刘倘家人关系闹那么僵，小雅也钻不了空呀！,娜娜,0
溪溪就是作死了，她拼命不想喂奶不吃把妈妈辛苦做出来的东西倒了，人家娜娜拼命想喂奶拼命吃，不然也不会和刘倘家人关系闹那么僵，小雅也钻不了空呀！,小雅,0
说小雅加油的！插足第三者永远背着小三的骂名！佩服佩服！不管溪溪是怎么样的。正宫没错了！,小雅,-1
